"T, deg.C","P, MPa",X,Y,T Err,P Err,X Err,Y Err
165.0,2.413,0.0,0.0,+-0.1,+-0.15%,,
165.0,2.599,0.0129,0.0548,+-0.1,+-0.15%,,
165.0,3.165,0.0455,0.1609,+-0.1,+-0.15%,,
165.0,3.813,0.0843,0.2474,+-0.1,+-0.15%,,
165.0,4.819,0.1566,0.3307,+-0.1,+-0.15%,,
165.0,5.619,0.2244,0.3468,+-0.1,+-0.15%,,
165.0,5.964,0.2647,0.3335,+-0.1,+-0.15%,,
165.0,6.054,0.2982,0.2982,+-0.1,+-0.15%,,
