"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
318.15,10.303,0.049,,+-0.03,+-0.07,,
318.15,18.237,0.0911,,+-0.03,+-0.07,,
318.15,25.407,0.1323,,+-0.03,+-0.07,,
318.15,33.474,0.1746,,+-0.03,+-0.07,,
318.15,41.334,0.2013,,+-0.03,+-0.07,,
318.14,49.401,0.261,,+-0.03,+-0.07,,
318.15,58.088,0.2899,,+-0.03,+-0.07,,
318.14,66.776,0.3129,,+-0.03,+-0.07,,
308.19,54.641,0.318,,+-0.03,+-0.07,,
