"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
355.4,101.32,0.0,0.0,+-0.01,+-0.02,0.002,0.002
355.46,101.32,0.0457,0.0062,+-0.01,+-0.02,0.002,0.002
356.17,101.32,0.0814,0.0101,+-0.01,+-0.02,0.002,0.002
357.13,101.32,0.1193,0.0138,+-0.01,+-0.02,0.002,0.002
357.76,101.32,0.1668,0.0177,+-0.01,+-0.02,0.002,0.002
358.99,101.32,0.2258,0.0228,+-0.01,+-0.02,0.002,0.002
359.73,101.32,0.2706,0.0263,+-0.01,+-0.02,0.002,0.002
360.96,101.32,0.3168,0.0316,+-0.01,+-0.02,0.002,0.002
362.81,101.32,0.3838,0.0394,+-0.01,+-0.02,0.002,0.002
365.17,101.32,0.4547,0.0492,+-0.01,+-0.02,0.002,0.002
369.04,101.32,0.5444,0.0644,+-0.01,+-0.02,0.002,0.002
373.34,101.32,0.6253,0.0844,+-0.01,+-0.02,0.002,0.002
378.08,101.32,0.6959,0.1099,+-0.01,+-0.02,0.002,0.002
384.5,101.32,0.7695,0.1512,+-0.01,+-0.02,0.002,0.002
390.69,101.32,0.822,0.1967,+-0.01,+-0.02,0.002,0.002
397.2,101.32,0.8651,0.2561,+-0.01,+-0.02,0.002,0.002
398.1,101.32,0.8707,0.2658,+-0.01,+-0.02,0.002,0.002
402.26,101.32,0.8918,0.311,+-0.01,+-0.02,0.002,0.002
402.45,101.32,0.8926,0.3131,+-0.01,+-0.02,0.002,0.002
405.08,101.32,0.9051,0.3453,+-0.01,+-0.02,0.002,0.002
406.52,101.32,0.9107,0.3619,+-0.01,+-0.02,0.002,0.002
410.6,101.32,0.9264,0.4133,+-0.01,+-0.02,0.002,0.002
415.35,101.32,0.9421,0.4833,+-0.01,+-0.02,0.002,0.002
420.2,101.32,0.9562,0.5632,+-0.01,+-0.02,0.002,0.002
425.04,101.32,0.9686,0.6505,+-0.01,+-0.02,0.002,0.002
429.55,101.32,0.9786,0.7419,+-0.01,+-0.02,0.002,0.002
438.15,101.32,1.0,1.0,+-0.01,+-0.02,0.002,0.002
