"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
50,27.7,0.142,0.318,,,,
50,38.8,0.317,0.537,,,,
50,51.0,0.482,0.672,,,,
50,56.8,0.56,0.726,,,,
50,63.0,0.643,0.764,,,,
50,66.5,0.686,0.785,,,,
50,70.0,0.726,0.798,,,,
50,72.3,0.749,0.805,,,,
