"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
353.15,8.488,0.0,0.0,0.02,0.02,,
353.15,11.91,0.0473,0.3076,0.02,0.02,,
353.15,16.33,0.1098,0.5197,0.02,0.02,,
353.15,21.69,0.1723,0.6669,0.02,0.02,,
353.15,24.96,0.2185,0.7265,0.02,0.02,,
353.15,31.0,0.2941,0.8074,0.02,0.02,,
353.15,38.54,0.3975,0.8662,0.02,0.02,,
353.15,46.41,0.4853,0.9127,0.02,0.02,,
353.15,54.27,0.5792,0.9439,0.02,0.02,,
353.15,63.92,0.6805,0.969,0.02,0.02,,
353.15,73.08,0.7774,0.9827,0.02,0.02,,
353.15,81.02,0.8608,0.9912,0.02,0.02,,
353.15,87.35,0.9283,0.996,0.02,0.02,,
353.15,89.97,0.9628,0.9979,0.02,0.02,,
353.15,92.49,1.0,1.0,0.02,0.02,,
