"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
404.45,100,0.0,0.0,0.1,0.01,0.001,0.001
403.55,100,0.037,0.058,0.1,0.01,0.001,0.001
402.45,100,0.098,0.149,0.1,0.01,0.001,0.001
401.65,100,0.147,0.217,0.1,0.01,0.001,0.001
401.15,100,0.173,0.254,0.1,0.01,0.001,0.001
400.55,100,0.217,0.31,0.1,0.01,0.001,0.001
399.95,100,0.255,0.36,0.1,0.01,0.001,0.001
399.25,100,0.304,0.419,0.1,0.01,0.001,0.001
398.25,100,0.369,0.489,0.1,0.01,0.001,0.001
396.75,100,0.467,0.583,0.1,0.01,0.001,0.001
395.75,100,0.534,0.649,0.1,0.01,0.001,0.001
394.45,100,0.621,0.729,0.1,0.01,0.001,0.001
393.75,100,0.69,0.784,0.1,0.01,0.001,0.001
392.75,100,0.77,0.848,0.1,0.01,0.001,0.001
391.75,100,0.849,0.903,0.1,0.01,0.001,0.001
391.15,100,0.905,0.941,0.1,0.01,0.001,0.001
390.75,100,0.948,0.969,0.1,0.01,0.001,0.001
390.15,100,1.0,1.0,0.1,0.01,0.001,0.001
