"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
298.15,67.46,1.0,,,,,
298.15,78.827,0.9239,,,,,
298.15,96.397,0.7816,,,,,
298.15,99.979,0.7279,,,,,
298.15,102.59,0.6679,,,,,
298.15,103.918,0.664,,,,,
298.15,114.095,0.526,,,,,
298.15,138.637,0.2369,,,,,
298.15,151.301,0.0,,,,,
