"T, deg.C","P, mmHg",X,Y,T Err,P Err,X Err,Y Err
100,794.5,1.0,1.0,+-0.1,,+-0.1%,+-0.1%
100,687.4,0.701,0.966,+-0.1,,+-0.1%,+-0.1%
100,665.0,0.657,0.98,+-0.1,,+-0.1%,+-0.1%
100,622.2,0.557,0.975,+-0.1,,+-0.1%,+-0.1%
100,579.0,0.483,0.966,+-0.1,,+-0.1%,+-0.1%
100,544.2,0.411,0.963,+-0.1,,+-0.1%,+-0.1%
100,455.7,0.291,0.952,+-0.1,,+-0.1%,+-0.1%
100,436.7,0.264,0.943,+-0.1,,+-0.1%,+-0.1%
100,365.2,0.183,0.936,+-0.1,,+-0.1%,+-0.1%
100,302.8,0.138,0.926,+-0.1,,+-0.1%,+-0.1%
100,200.6,0.077,0.86,+-0.1,,+-0.1%,+-0.1%
100,177.6,0.062,0.863,+-0.1,,+-0.1%,+-0.1%
