"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
429.95,26.6,0.0,0.0,0.1,0.133,+-0.1,+-0.1
427.15,26.6,0.052,0.125,0.1,0.133,+-0.1,+-0.1
422.75,26.6,0.151,0.322,0.1,0.133,+-0.1,+-0.1
419.65,26.6,0.251,0.444,0.1,0.133,+-0.1,+-0.1
417.15,26.6,0.35,0.55,0.1,0.133,+-0.1,+-0.1
415.25,26.6,0.452,0.625,0.1,0.133,+-0.1,+-0.1
414.55,26.6,0.499,0.66,0.1,0.133,+-0.1,+-0.1
413.85,26.6,0.55,0.689,0.1,0.133,+-0.1,+-0.1
413.25,26.6,0.602,0.723,0.1,0.133,+-0.1,+-0.1
412.75,26.6,0.651,0.749,0.1,0.133,+-0.1,+-0.1
412.05,26.6,0.751,0.804,0.1,0.133,+-0.1,+-0.1
411.75,26.6,0.829,0.835,0.1,0.133,+-0.1,+-0.1
411.85,26.6,0.837,0.865,0.1,0.133,+-0.1,+-0.1
411.75,26.6,0.9,0.897,0.1,0.133,+-0.1,+-0.1
411.75,26.6,0.904,0.888,0.1,0.133,+-0.1,+-0.1
411.85,26.6,0.953,0.944,0.1,0.133,+-0.1,+-0.1
412.25,26.6,1.0,1.0,0.1,0.133,+-0.1,+-0.1
