"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
205.7,230,0.0001261,,0.1,+-0.667%,,
205.7,400,0.0002162,,0.1,+-0.667%,,
205.7,478,0.0002449,,0.1,+-0.667%,,
205.7,910,0.0002842,,0.1,+-0.667%,,
205.7,1810,0.0003008,,0.1,+-0.5%,,
205.7,2787,0.0003134,,0.1,+-0.5%,,
