"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
400.0,12.3,0.0,0.0,,,,
400.0,24.7,0.04,0.393,,,,
400.0,36.9,0.101,0.601,,,,
400.0,48.6,0.142,0.682,,,,
400.0,54.0,,0.694,,,,
400.0,62.6,0.183,0.729,,,,
400.0,79.6,0.234,0.783,,,,
400.0,93.8,0.284,0.796,,,,
400.0,114.0,0.353,0.797,,,,
400.0,127.6,0.411,0.805,,,,
400.0,133.7,0.434,0.805,,,,
400.0,144.6,0.486,0.812,,,,
400.0,150.4,0.511,0.807,,,,
400.0,157.1,0.537,0.796,,,,
400.0,163.3,0.568,0.791,,,,
