"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
349.7,94.0,0.0,0.0,0.1,,0.002,0.002
349.0,94.0,0.022,0.047,0.1,,0.002,0.002
348.2,94.0,0.038,0.091,0.1,,0.002,0.002
345.9,94.0,0.08,0.206,0.1,,0.002,0.002
343.7,94.0,0.122,0.305,0.1,,0.002,0.002
341.7,94.0,0.163,0.403,0.1,,0.002,0.002
340.4,94.0,0.203,0.449,0.1,,0.002,0.002
338.9,94.0,0.237,0.504,0.1,,0.002,0.002
337.5,94.0,0.277,0.552,0.1,,0.002,0.002
336.6,94.0,0.293,0.587,0.1,,0.002,0.002
334.3,94.0,0.399,0.67,0.1,,0.002,0.002
332.1,94.0,0.559,0.748,0.1,,0.002,0.002
331.1,94.0,0.681,0.792,0.1,,0.002,0.002
330.6,94.0,0.819,0.841,0.1,,0.002,0.002
330.7,94.0,0.898,0.881,0.1,,0.002,0.002
332.3,94.0,1.0,1.0,0.1,,0.002,0.002
