"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,37.22,0.0,0.0,0.02,0.02,0.005,0.005
313.15,37.624,0.0108,0.0192,0.02,0.02,0.005,0.005
313.15,38.78,0.0459,0.0792,0.02,0.02,0.005,0.005
313.15,40.171,0.0967,0.1536,0.02,0.02,0.005,0.005
313.15,41.725,0.1661,0.2402,0.02,0.02,0.005,0.005
313.15,43.04,0.247,0.3228,0.02,0.02,0.005,0.005
313.15,44.076,0.3462,0.4094,0.02,0.02,0.005,0.005
313.15,44.67,0.4253,0.4687,0.02,0.02,0.005,0.005
313.15,45.02,0.4975,0.5224,0.02,0.02,0.005,0.005
313.15,45.113,0.6195,0.6106,0.02,0.02,0.005,0.005
313.15,44.83,0.7113,0.6773,0.02,0.02,0.005,0.005
313.15,44.282,0.7923,0.7445,0.02,0.02,0.005,0.005
313.15,43.625,0.8469,0.7979,0.02,0.02,0.005,0.005
313.15,42.705,0.9078,0.8661,0.02,0.02,0.005,0.005
313.15,41.77,0.9484,0.9204,0.02,0.02,0.005,0.005
313.15,40.882,0.9793,0.9658,0.02,0.02,0.005,0.005
313.15,40.334,0.9959,0.9929,0.02,0.02,0.005,0.005
313.15,40.2,1.0,1.0,0.02,0.02,0.005,0.005
