"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
75,43.3,0.0261,0.14,,,,
75,49.0,0.0429,0.198,,,,
75,63.5,0.082,0.278,,,,
75,73.0,0.114,0.308,,,,
75,81.5,0.145,0.316,,,,
75,90.0,0.198,0.281,,,,
