"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
303.151,183.69,0.03816,,,,,
303.151,180.0,0.099,,,,,
303.151,173.58,0.19017,,,,,
303.151,156.51,0.35511,,,,,
303.151,141.3,0.46364,,,,,
303.151,122.65,0.56697,,,,,
303.151,104.03,0.65325,,,,,
303.151,77.72,0.75974,,,,,
303.151,44.61,0.8712,,,,,
