"T, deg.C","P, MPa",X,Y,T Err,P Err,X Err,Y Err
45.3,2.326,0.2509,0.9857,,,,
45.3,2.953,0.3137,0.9872,,,,
45.3,3.601,0.3775,0.989,,,,
45.3,4.4,0.4608,0.9899,,,,
45.3,5.288,0.5401,0.9902,,,,
45.3,6.076,0.6297,0.9901,,,,
45.3,6.621,0.6902,0.9895,,,,
45.3,7.104,0.7456,0.9892,,,,
45.3,7.731,0.8242,0.9881,,,,
45.3,8.262,0.9016,0.9859,,,,
45.3,8.586,0.9371,0.9828,,,,
