"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
333.15,76.546,0.0277,0.0271,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,76.43,0.1094,0.106,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,76.326,0.1513,0.144,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,76.056,0.1963,0.1826,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,75.831,0.2301,0.2107,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,74.95,0.3224,0.2854,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,74.626,0.3505,0.307,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,74.309,0.377,0.3269,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,74.102,0.3914,0.3369,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,73.91,0.4032,0.347,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,73.227,0.4486,0.3812,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,72.37,0.4952,0.4163,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,71.987,0.5154,0.4322,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,71.714,0.5296,0.4418,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,70.622,0.5792,0.4812,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,69.652,0.6088,0.5038,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,69.421,0.6314,0.5215,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,68.864,0.6502,0.5375,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,67.866,0.6868,0.5689,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,66.912,0.7177,0.5955,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,65.828,0.7503,0.6266,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,65.157,0.7698,0.6455,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,64.229,0.7932,0.6696,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,62.845,0.8254,0.7054,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,61.59,0.8532,0.7392,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,60.503,0.873,0.7653,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,59.676,0.8899,0.7891,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,57.29,0.9299,0.8515,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,56.141,0.948,0.8859,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,55.302,0.9594,0.9073,+-0.01,+-0.007,+-0.00004,+-0.00004
333.15,54.47,0.9715,0.9321,+-0.01,+-0.007,+-0.00004,+-0.00004
