"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
298.21,12.674,0.0,0.0,,,,
298.21,13.605,0.05,0.1134,,,,
298.21,14.523,0.1,0.2134,,,,
298.21,15.615,0.15,0.314,,,,
298.21,16.891,0.2,0.4099,,,,
298.21,18.33,0.25,0.4974,,,,
298.21,19.946,0.3,0.5766,,,,
298.21,21.761,0.35,0.6477,,,,
298.21,23.798,0.4,0.7108,,,,
298.21,26.067,0.45,0.7661,,,,
298.21,28.549,0.5,0.8133,,,,
298.21,31.221,0.55,0.853,,,,
298.21,34.057,0.6,0.8859,,,,
298.21,37.03,0.65,0.9129,,,,
298.21,40.111,0.7,0.935,,,,
298.21,43.268,0.75,0.9529,,,,
298.21,46.47,0.8,0.9673,,,,
298.21,49.659,0.85,0.9787,,,,
298.21,52.736,0.9,0.9876,,,,
298.21,55.611,0.95,0.9945,,,,
298.21,58.283,1.0,1.0,,,,
