"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
10.01,1.1811,0.0,0.0,+-0.05,,,
10.01,5.19,0.083,0.663,+-0.05,,,
10.01,9.96,0.204,0.823,+-0.05,,,
10.01,16.52,0.365,0.898,+-0.05,,,
10.01,22.21,0.504,0.927,+-0.05,,,
10.01,29.8,0.671,0.949,+-0.05,,,
10.01,36.82,0.8,0.965,+-0.05,,,
10.01,42.37,0.889,0.977,+-0.05,,,
10.01,46.14,0.941,0.985,+-0.05,,,
10.01,46.72,0.948,0.984,+-0.05,,,
10.01,47.8,0.96,0.989,+-0.05,,,
