"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
298.15,8.331,0.0,0.0,0.01,,0.0003,0.0003
298.15,9.402,0.0637,0.1582,0.01,,0.0003,0.0003
298.15,9.93,0.1377,0.24,0.01,,0.0003,0.0003
298.15,10.043,0.1751,0.2664,0.01,,0.0003,0.0003
298.15,10.101,0.2096,0.2861,0.01,,0.0003,0.0003
298.15,10.206,0.2922,0.3209,0.01,,0.0003,0.0003
298.15,10.206,0.357,0.3235,0.01,,0.0003,0.0003
298.15,10.106,0.4685,0.3801,0.01,,0.0003,0.0003
298.15,10.025,0.5168,0.3969,0.01,,0.0003,0.0003
298.15,9.881,0.6015,0.4273,0.01,,0.0003,0.0003
298.15,9.07,0.7662,0.5241,0.01,,0.0003,0.0003
298.15,8.494,0.8339,0.59,0.01,,0.0003,0.0003
298.15,7.367,0.9209,0.7323,0.01,,0.0003,0.0003
298.15,5.809,1.0,1.0,0.01,,0.0003,0.0003
