"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
323.15,36.258,0.0,,+-0.01,+-0.007,,
323.15,40.359,0.0394,0.1352,+-0.01,+-0.007,,
323.15,43.658,0.0924,0.2303,+-0.01,+-0.007,,
323.15,45.294,0.1327,0.2786,+-0.01,+-0.007,,
323.15,46.373,0.169,0.311,+-0.01,+-0.007,,
323.15,47.432,0.2191,0.3471,+-0.01,+-0.007,,
323.15,48.229,0.2717,0.3785,+-0.01,+-0.007,,
323.15,48.633,0.3155,0.4002,+-0.01,+-0.007,,
323.15,48.824,0.337,0.4126,+-0.01,+-0.007,,
323.15,49.001,0.3666,0.4249,+-0.01,+-0.007,,
323.15,49.137,0.396,0.4382,+-0.01,+-0.007,,
323.15,49.205,0.4298,0.4488,+-0.01,+-0.007,,
323.15,49.228,0.4392,0.4567,+-0.01,+-0.007,,
323.15,49.257,0.4663,0.4682,+-0.01,+-0.007,,
323.15,49.228,0.5006,0.4837,+-0.01,+-0.007,,
323.15,49.153,0.5327,0.4983,+-0.01,+-0.007,,
323.15,48.955,0.5781,0.5203,+-0.01,+-0.007,,
323.15,48.843,0.6054,0.5312,+-0.01,+-0.007,,
323.15,48.556,0.6365,0.5481,+-0.01,+-0.007,,
323.15,48.316,0.6638,0.5654,+-0.01,+-0.007,,
323.15,47.989,0.6892,0.5796,+-0.01,+-0.007,,
323.15,47.792,0.7019,0.5869,+-0.01,+-0.007,,
323.15,47.385,0.7269,0.6032,+-0.01,+-0.007,,
323.15,46.933,0.7531,0.6207,+-0.01,+-0.007,,
323.15,46.499,0.7718,0.6374,+-0.01,+-0.007,,
323.15,45.794,0.8007,0.6617,+-0.01,+-0.007,,
323.15,44.546,0.8419,0.7035,+-0.01,+-0.007,,
323.15,43.48,0.8717,0.7393,+-0.01,+-0.007,,
323.15,42.303,0.8982,0.7772,+-0.01,+-0.007,,
323.15,40.622,0.9321,0.8333,+-0.01,+-0.007,,
323.15,38.934,0.9607,0.8916,+-0.01,+-0.007,,
323.15,36.066,1.0,,+-0.01,+-0.007,,
