"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
323.15,41.96,0.0,,+-0.01,+-0.007,,
323.15,33.55,0.2283,,+-0.01,+-0.007,,
323.15,32.12,0.269,,+-0.01,+-0.007,,
323.15,30.75,0.3062,,+-0.01,+-0.007,,
323.15,29.01,0.3542,,+-0.01,+-0.007,,
323.15,26.69,0.4189,,+-0.01,+-0.007,,
323.15,25.11,0.459,,+-0.01,+-0.007,,
323.15,23.08,0.5081,,+-0.01,+-0.007,,
323.15,21.08,0.564,,+-0.01,+-0.007,,
323.15,18.28,0.6369,,+-0.01,+-0.007,,
323.15,14.96,0.7286,,+-0.01,+-0.007,,
323.15,10.67,0.8378,,+-0.01,+-0.007,,
323.15,4.44,1.0,,+-0.01,+-0.007,,
