"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
298.15,14.17,0.0949,,+-0.03,+-0.07,,
298.14,28.99,0.2071,,+-0.03,+-0.07,,
298.14,37.54,0.2573,,+-0.03,+-0.07,,
298.14,41.19,0.2929,,+-0.03,+-0.07,,
300.13,42.99,0.2872,,+-0.03,+-0.07,,
