"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
380.06,101.3,0.0159,0.0488,0.1,0.01,0.0001,0.0001
376.79,101.3,0.0752,0.1948,0.1,0.01,0.0001,0.0001
374.36,101.3,0.1241,0.2989,0.1,0.01,0.0001,0.0001
372.17,101.3,0.1955,0.3986,0.1,0.01,0.0001,0.0001
369.84,101.3,0.292,0.4955,0.1,0.01,0.0001,0.0001
367.64,101.3,0.4171,0.584,0.1,0.01,0.0001,0.0001
366.55,101.3,0.5576,0.6515,0.1,0.01,0.0001,0.0001
366.16,101.3,0.6846,0.7074,0.1,0.01,0.0001,0.0001
366.06,101.3,0.7767,0.7538,0.1,0.01,0.0001,0.0001
366.63,101.3,0.848,0.7972,0.1,0.01,0.0001,0.0001
367.33,101.3,0.8953,0.84,0.1,0.01,0.0001,0.0001
367.88,101.3,0.9284,0.8765,0.1,0.01,0.0001,0.0001
368.86,101.3,0.9675,0.9339,0.1,0.01,0.0001,0.0001
