"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
323.15,4.716,0.0992,0.5188,,+-0.03,+-0.0005,+-0.0005
323.15,5.168,0.2026,0.5837,,+-0.03,+-0.0005,+-0.0005
323.15,5.313,0.2534,0.5965,,+-0.03,+-0.0005,+-0.0005
323.15,5.353,0.2899,0.6037,,+-0.03,+-0.0005,+-0.0005
323.15,5.46,0.3539,0.615,,+-0.03,+-0.0005,+-0.0005
323.15,5.487,0.388,0.6211,,+-0.03,+-0.0005,+-0.0005
323.15,5.54,0.4058,0.6244,,+-0.03,+-0.0005,+-0.0005
323.15,5.58,0.4496,0.6327,,+-0.03,+-0.0005,+-0.0005
323.15,5.62,0.549,0.6535,,+-0.03,+-0.0005,+-0.0005
323.15,5.685,0.6159,0.6689,,+-0.03,+-0.0005,+-0.0005
323.15,5.647,0.6522,0.6777,,+-0.03,+-0.0005,+-0.0005
323.15,5.66,0.6997,0.6902,,+-0.03,+-0.0005,+-0.0005
323.15,5.633,0.7961,0.722,,+-0.03,+-0.0005,+-0.0005
323.15,5.553,0.8472,0.7471,,+-0.03,+-0.0005,+-0.0005
323.15,5.347,0.9012,0.789,,+-0.03,+-0.0005,+-0.0005
