"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
389.1,18.98,0.0,0.0,+- 0.05,+- 0.1%,,
389.1,50.0,0.0482,0.481,+- 0.05,+- 0.1%,,
389.1,100.0,0.117,0.7008,+- 0.05,+- 0.1%,,
389.1,150.0,0.176,0.7808,+- 0.05,+- 0.1%,,
389.1,200.0,0.2303,0.8174,+- 0.05,+- 0.1%,,
389.1,250.0,0.2824,0.8399,+- 0.05,+- 0.1%,,
