"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
278.22,3.739,0.0999,,0.02,0.005,0.001,0.001
283.2,4.209,0.0999,,0.02,0.005,0.001,0.001
293.21,5.254,0.0999,,0.02,0.005,0.001,0.001
303.33,6.454,0.0999,,0.02,0.005,0.001,0.001
313.25,7.754,0.0999,,0.02,0.005,0.001,0.001
318.18,8.419,0.0999,,0.02,0.005,0.001,0.001
323.15,9.094,0.0999,,0.02,0.005,0.001,0.001
328.22,9.759,0.0999,,0.02,0.005,0.001,0.001
331.91,10.22,0.0999,,0.02,0.005,0.001,0.001
333.76,10.44,0.0999,,0.02,0.005,0.001,0.001
337.04,10.815,0.0999,,0.02,0.005,0.001,0.001
338.42,10.965,0.0999,,0.02,0.005,0.001,0.001
339.2,11.045,0.0999,,0.02,0.005,0.001,0.001
339.87,11.12,0.0999,,0.02,0.005,0.001,0.001
