"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
207,287,0.091,0.171,0.5,1,0.002,0.002
197,287,0.183,0.317,0.5,1,0.002,0.002
196,289,0.197,0.34,0.5,1,0.002,0.002
191,289,0.237,,0.5,1,0.002,0.002
184,289,0.309,0.477,0.5,1,0.002,0.002
178,288,0.403,,0.5,1,0.002,0.002
172,286,0.464,0.627,0.5,1,0.002,0.002
157,283,0.643,0.763,0.5,1,0.002,0.002
147,284,0.774,0.868,0.5,1,0.002,0.002
145,284,0.834,0.906,0.5,1,0.002,0.002
