"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
298.15,13.465,0.0907,,+-0.03,+-0.07,,
298.15,21.118,0.1462,,+-0.03,+-0.07,,
298.15,34.287,0.2322,,+-0.03,+-0.07,,
298.15,40.285,0.2715,,+-0.03,+-0.07,,
298.15,41.595,0.2772,,+-0.03,+-0.07,,
288.15,33.391,0.2678,,+-0.03,+-0.07,,
273.2,23.945,0.2543,,+-0.03,+-0.07,,
263.2,18.705,0.2411,,+-0.03,+-0.07,,
