"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
268.7,3.49,0.0,0.0,+- 0.05,+- 0.1%,,
268.7,20.0,0.0143,0.8028,+- 0.05,+- 0.1%,,
268.7,30.0,0.0221,0.8676,+- 0.05,+- 0.1%,,
268.7,50.0,0.0373,0.9155,+- 0.05,+- 0.1%,,
268.7,100.0,0.0732,0.9538,+- 0.05,+- 0.1%,,
268.7,150.0,0.1046,0.9657,+- 0.05,+- 0.1%,,
268.7,200.0,0.1373,0.9714,+- 0.05,+- 0.1%,,
268.7,250.0,0.164,0.9748,+- 0.05,+- 0.1%,,
