"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
289.19,36.78,0.9918,,+-0.03,+-0.07,,
291.59,37.956,0.9923,,+-0.03,+-0.07,,
293.06,39.61,0.9928,,+-0.03,+-0.07,,
295.0,42.093,0.9926,,+-0.03,+-0.07,,
298.0,42.956,0.9934,,+-0.03,+-0.07,,
300.04,46.645,0.9939,,+-0.03,+-0.07,,
302.9,48.78,0.9945,,+-0.03,+-0.07,,
305.0,49.024,0.995,,+-0.03,+-0.07,,
305.37,88.96,0.9967,,+-0.03,+-0.07,,
318.15,52.286,0.0923,,+-0.03,+-0.07,,
