"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
359.85,30.0,0.0,0.0,0.1,0.01,0.001,0.001
359.6,30.0,0.024,0.041,0.1,0.01,0.001,0.001
359.0,30.0,0.055,0.094,0.1,0.01,0.001,0.001
358.3,30.0,0.099,0.161,0.1,0.01,0.001,0.001
357.8,30.0,0.125,0.206,0.1,0.01,0.001,0.001
357.05,30.0,0.17,0.265,0.1,0.01,0.001,0.001
356.05,30.0,0.228,0.35,0.1,0.01,0.001,0.001
354.85,30.0,0.289,0.434,0.1,0.01,0.001,0.001
353.55,30.0,0.366,0.536,0.1,0.01,0.001,0.001
352.45,30.0,0.437,0.614,0.1,0.01,0.001,0.001
351.15,30.0,0.529,0.702,0.1,0.01,0.001,0.001
349.7,30.0,0.621,0.781,0.1,0.01,0.001,0.001
348.65,30.0,0.705,0.84,0.1,0.01,0.001,0.001
347.65,30.0,0.772,0.88,0.1,0.01,0.001,0.001
346.85,30.0,0.834,0.917,0.1,0.01,0.001,0.001
346.2,30.0,0.889,0.945,0.1,0.01,0.001,0.001
345.4,30.0,0.947,0.973,0.1,0.01,0.001,0.001
344.95,30.0,1.0,1.0,0.1,0.01,0.001,0.001
