"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
138.65,2.69,0.8803,0.9871,,,,
140.93,2.69,0.8087,0.9473,,,,
146.4,2.69,0.6578,0.7896,,,,
147.43,2.69,0.5954,0.7106,,,,
147.6,2.69,0.5821,0.7077,,,,
148.5,2.69,0.5024,0.5924,,,,
148.6,2.69,0.4919,0.5782,,,,
149.3,2.69,0.3915,0.4535,,,,
149.34,2.69,0.3898,0.4406,,,,
149.8,2.69,0.3097,0.3383,,,,
150.03,2.69,0.2545,0.2745,,,,
150.72,2.69,0.0935,0.1007,,,,
150.78,2.69,0.0719,0.0818,,,,
