"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
220,100,0.987,0.938,0.3,0.2,,
220,125,0.936,0.753,0.3,0.2,,
220,150,0.887,0.63,0.3,0.2,,
220,200,0.788,0.465,0.3,0.2,,
220,250,0.688,0.358,0.3,0.2,,
220,300,0.587,0.279,0.3,0.2,,
220,350,0.491,0.221,0.3,0.2,,
220,400,0.403,0.177,0.3,0.2,,
220,450,0.319,0.137,0.3,0.2,,
220,500,0.241,0.103,0.3,0.2,,
220,550,0.176,0.078,0.3,0.2,,
220,600,0.112,0.06,0.3,0.2,,
