"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
333.15,52.193,0.0,0.0,0.05,0.05,0.0005,0.0005
333.15,53.202,0.11,0.1227,0.05,0.05,0.0005,0.0005
333.15,53.651,0.2,0.2113,0.05,0.05,0.0005,0.0005
333.15,53.872,0.3,0.3042,0.05,0.05,0.0005,0.0005
333.15,53.831,0.43,0.4225,0.05,0.05,0.0005,0.0005
333.15,53.655,0.51,0.4959,0.05,0.05,0.0005,0.0005
333.15,53.247,0.62,0.5989,0.05,0.05,0.0005,0.0005
333.15,52.654,0.73,0.7057,0.05,0.05,0.0005,0.0005
333.15,52.174,0.8,0.7764,0.05,0.05,0.0005,0.0005
333.15,51.226,0.91,0.8941,0.05,0.05,0.0005,0.0005
333.15,50.223,1.0,1.0,0.05,0.05,0.0005,0.0005
