"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
428.5,19.55,0.0,0.0,,,,
428.5,30.26,0.0118,0.2607,,,,
428.5,49.99,0.0332,0.5107,,,,
428.5,100.7,0.0837,0.7143,,,,
428.5,149.3,0.1294,0.7939,,,,
428.5,199.0,0.1708,0.8333,,,,
428.5,249.4,0.2071,0.8634,,,,
