"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,28.53,0.0716,0.0742,,,,
313.15,28.543,0.085,0.0874,,,,
313.15,28.558,0.1438,0.1438,,,,
313.15,28.544,0.2004,0.1967,,,,
313.15,28.519,0.2299,0.2238,,,,
313.15,28.464,0.2741,0.264,,,,
313.15,28.397,0.3144,0.3007,,,,
313.15,28.333,0.352,0.3349,,,,
313.15,28.205,0.4091,0.3871,,,,
313.15,28.041,0.4712,0.4447,,,,
313.15,27.886,0.5232,0.4937,,,,
313.15,27.749,0.5669,0.5355,,,,
313.15,27.595,0.6095,0.5769,,,,
313.15,27.534,0.6283,0.5954,,,,
313.15,27.477,0.6429,0.6099,,,,
313.15,27.454,0.6452,0.6122,,,,
313.15,27.344,0.6777,0.6449,,,,
313.15,27.163,0.7225,0.6907,,,,
313.15,26.8,0.8052,0.778,,,,
313.15,26.556,0.8578,0.8356,,,,
313.15,26.331,0.9116,0.8962,,,,
313.15,26.099,0.9593,0.9516,,,,
