"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
373.15,24.48,0.0,0.0,+-0.1,+-0.01,,
373.15,26.44,0.035,0.114,+-0.1,+-0.01,,
373.15,29.28,0.079,0.236,+-0.1,+-0.01,,
373.15,32.75,0.129,0.353,+-0.1,+-0.01,,
373.15,36.6,0.183,0.455,+-0.1,+-0.01,,
373.15,40.31,0.238,0.552,+-0.1,+-0.01,,
373.15,45.69,0.313,0.652,+-0.1,+-0.01,,
373.15,50.11,0.375,0.708,+-0.1,+-0.01,,
373.15,54.61,0.434,0.766,+-0.1,+-0.01,,
373.15,60.41,0.51,0.821,+-0.1,+-0.01,,
373.15,65.78,0.594,0.87,+-0.1,+-0.01,,
373.15,70.55,0.655,0.894,+-0.1,+-0.01,,
373.15,75.86,0.724,0.924,+-0.1,+-0.01,,
373.15,80.3,0.784,0.941,+-0.1,+-0.01,,
373.15,84.35,0.841,0.959,+-0.1,+-0.01,,
373.15,87.82,0.887,0.972,+-0.1,+-0.01,,
373.15,89.5,0.912,0.978,+-0.1,+-0.01,,
373.15,93.26,0.957,0.99,+-0.1,+-0.01,,
373.15,94.43,0.979,0.995,+-0.1,+-0.01,,
373.15,95.18,1.0,1.0,+-0.1,+-0.01,,
