"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
313.15,185.2,0.0,,,,,
313.15,193.9,0.0853,,,,,
313.15,194.6,0.1594,,,,,
313.15,193.8,0.2564,,,,,
313.15,193.6,0.3404,,,,,
313.15,191.6,0.4124,,,,,
313.15,190.2,0.4562,,,,,
313.15,187.4,0.5015,,,,,
313.15,186.0,0.5432,,,,,
313.15,183.8,0.5834,,,,,
313.15,180.4,0.6456,,,,,
313.15,168.6,0.7499,,,,,
313.15,162.0,0.7883,,,,,
313.15,139.7,0.888,,,,,
313.15,123.3,0.9355,,,,,
313.15,76.3,1.0,,,,,
