"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
318.15,81.84,0.0,,+-0.01,,,
318.15,92.17,0.1196,,+-0.01,,,
318.15,101.83,0.2058,,+-0.01,,,
318.15,112.4,0.3002,,+-0.01,,,
318.15,125.45,0.3868,,+-0.01,,,
318.15,149.04,0.4924,,+-0.01,,,
318.15,177.41,0.5992,,+-0.01,,,
318.15,208.27,0.6754,,+-0.01,,,
318.15,252.59,0.7829,,+-0.01,,,
318.15,278.86,0.8422,,+-0.01,,,
318.15,293.92,0.8815,,+-0.01,,,
318.15,315.4,0.9393,,+-0.01,,,
318.15,333.23,1.0,,+-0.01,,,
