"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
249.66,11.368,0.2214,,+-0.03,+-0.07,,
252.84,12.932,0.2245,,+-0.03,+-0.07,,
258.15,14.309,0.2292,,+-0.03,+-0.07,,
263.17,16.371,0.2333,,+-0.03,+-0.07,,
267.11,18.79,0.2334,,+-0.03,+-0.07,,
273.05,21.23,0.2446,,+-0.03,+-0.07,,
278.01,24.02,0.2625,,+-0.03,+-0.07,,
283.06,27.06,0.2671,,+-0.03,+-0.07,,
