"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
189.4,19.36,0.0913,0.9075,,,,
189.4,30.38,0.1472,0.9306,,,,
189.4,40.1,0.1883,0.941,,,,
189.4,50.7,0.2358,0.9478,,,,
