"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
343.15,73.52,0.0,0.0,+-0.01,+-0.013,,
343.15,79.65,0.1948,0.2515,+-0.01,+-0.013,,
343.15,81.63,0.2627,0.3279,+-0.01,+-0.013,,
343.15,83.38,0.3209,0.3904,+-0.01,+-0.013,,
343.15,85.53,0.3959,0.4704,+-0.01,+-0.013,,
343.15,86.89,0.4411,0.5168,+-0.01,+-0.013,,
343.15,88.18,0.4887,0.5642,+-0.01,+-0.013,,
343.15,90.53,0.5819,0.6503,+-0.01,+-0.013,,
343.15,92.53,0.6585,0.7207,+-0.01,+-0.013,,
343.15,94.38,0.7315,0.7837,+-0.01,+-0.013,,
343.15,98.9,0.9064,0.9289,+-0.01,+-0.013,,
343.15,101.03,1.0,1.0,+-0.01,+-0.013,,
