"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
100.2,10.05,0.102,,+-0.1,+-0.05,,
100.2,20.14,0.184,,+-0.1,+-0.05,,
100.2,30.01,0.254,,+-0.1,+-0.05,,
100.2,40.15,0.324,,+-0.1,+-0.05,,
100.2,49.9,0.379,,+-0.1,+-0.05,,
