"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
323.15,36.162,0.0,,,,,
323.15,35.741,0.0164,0.0051,,,,
323.15,35.232,0.0369,0.0112,,,,
323.15,34.414,0.0698,0.0212,,,,
323.15,34.009,0.0859,0.0262,,,,
323.15,33.308,0.1136,0.035,,,,
323.15,32.755,0.1354,0.0422,,,,
323.15,31.781,0.1735,0.0553,,,,
323.15,31.084,0.2008,0.0649,,,,
323.15,30.413,0.2275,0.0745,,,,
323.15,29.264,0.2719,0.0917,,,,
323.15,28.283,0.3096,0.1074,,,,
323.15,28.055,0.3186,0.1112,,,,
323.15,27.411,0.3431,0.1221,,,,
323.15,26.6,0.3738,0.1364,,,,
323.15,25.386,0.4201,0.1598,,,,
323.15,24.038,0.4706,0.1884,,,,
323.15,23.443,0.4923,0.2018,,,,
323.15,22.926,0.5115,0.2141,,,,
323.15,22.065,0.543,0.2359,,,,
323.15,20.638,0.5954,0.2758,,,,
323.15,19.466,0.6378,0.3127,,,,
323.15,18.358,0.6784,0.3519,,,,
323.15,16.867,0.7326,0.4132,,,,
323.15,15.728,0.7738,0.4675,,,,
323.15,15.047,0.7985,0.5039,,,,
323.15,13.824,0.8425,0.578,,,,
323.15,12.774,0.8805,0.653,,,,
323.15,12.147,0.9033,0.7044,,,,
323.15,10.784,0.9522,0.8355,,,,
323.15,9.447,1.0,,,,,
