"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
393.15,10.0,0.9608,0.0227,+-0.03,+-0.1%,,
393.15,20.0,0.9137,0.0117,+-0.03,+-0.1%,,
393.15,30.0,0.869,0.00883,+-0.03,+-0.1%,,
393.15,40.0,0.827,0.00696,+-0.03,+-0.1%,,
393.15,55.0,0.748,0.00703,+-0.03,+-0.1%,,
393.15,85.0,0.645,0.0145,+-0.03,+-0.1%,,
393.15,100.0,0.605,0.0272,+-0.03,+-0.1%,,
393.15,115.0,0.572,0.0505,+-0.03,+-0.1%,,
393.15,150.0,0.487,0.13,+-0.03,+-0.1%,,
393.15,190.0,0.396,0.268,+-0.03,+-0.1%,,
