"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
25,20.0,0.225,0.529,,,,
25,30.5,0.476,0.752,,,,
25,41.2,0.687,0.861,,,,
25,54.0,0.889,0.95,,,,
