"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
303.15,26.87,0.0,,+-0.005,+-0.006,,
303.15,25.817,0.0817,,+-0.005,+-0.006,,
303.15,25.47,0.1097,,+-0.005,+-0.006,,
303.15,24.789,0.1635,,+-0.005,+-0.006,,
303.15,24.122,0.2151,,+-0.005,+-0.006,,
303.15,23.479,0.2631,,+-0.005,+-0.006,,
303.15,23.022,0.2973,,+-0.005,+-0.006,,
303.15,22.477,0.3353,,+-0.005,+-0.006,,
303.15,21.942,0.3716,,+-0.005,+-0.006,,
303.15,21.361,0.4083,,+-0.005,+-0.006,,
303.15,20.709,0.45,,+-0.005,+-0.006,,
303.15,19.865,0.4989,,+-0.005,+-0.006,,
303.15,18.772,0.5601,,+-0.005,+-0.006,,
303.15,17.233,0.6382,,+-0.005,+-0.006,,
303.15,15.415,0.7219,,+-0.005,+-0.006,,
303.15,13.187,0.8129,,+-0.005,+-0.006,,
303.15,10.727,0.9034,,+-0.005,+-0.006,,
303.15,7.797,1.0,,+-0.005,+-0.006,,
