"T, deg.C","P, kPa",X,Y,T Err,P Err,X Err,Y Err
108.06,101.3,0.1207,0.5741,+-0.02,,,
99.67,101.3,0.2566,0.72,+-0.02,,,
95.2,101.3,0.37,0.79,+-0.02,,,
95.16,101.3,0.4378,0.81,+-0.02,,,
95.2,101.3,0.5153,0.81,+-0.02,,,
95.2,101.3,0.7151,0.8188,+-0.02,,,
95.3,101.3,0.876,0.8196,+-0.02,,,
95.33,101.3,0.9151,0.8161,+-0.02,,,
95.23,101.3,0.9632,0.8231,+-0.02,,,
95.3,101.3,0.9969,0.8325,+-0.02,,,
96.75,101.3,0.997,0.8948,+-0.02,,,
