"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
389.1,94.0,0.0,0.0,0.1,0.1333,0.002,0.002
387.3,94.0,0.039,0.092,0.1,0.1333,0.002,0.002
385.9,94.0,0.072,0.159,0.1,0.1333,0.002,0.002
384.8,94.0,0.094,0.198,0.1,0.1333,0.002,0.002
383.7,94.0,0.118,0.227,0.1,0.1333,0.002,0.002
382.9,94.0,0.144,0.281,0.1,0.1333,0.002,0.002
381.9,94.0,0.174,0.331,0.1,0.1333,0.002,0.002
381.1,94.0,0.197,0.363,0.1,0.1333,0.002,0.002
380.4,94.0,0.234,0.412,0.1,0.1333,0.002,0.002
379.6,94.0,0.267,0.435,0.1,0.1333,0.002,0.002
378.7,94.0,0.294,0.477,0.1,0.1333,0.002,0.002
378.0,94.0,0.345,0.507,0.1,0.1333,0.002,0.002
377.7,94.0,0.39,0.545,0.1,0.1333,0.002,0.002
377.4,94.0,0.411,0.586,0.1,0.1333,0.002,0.002
377.2,94.0,0.454,0.576,0.1,0.1333,0.002,0.002
376.7,94.0,0.585,0.625,0.1,0.1333,0.002,0.002
376.6,94.0,0.664,0.667,0.1,0.1333,0.002,0.002
377.0,94.0,0.753,0.719,0.1,0.1333,0.002,0.002
377.3,94.0,0.815,0.767,0.1,0.1333,0.002,0.002
378.0,94.0,0.877,0.815,0.1,0.1333,0.002,0.002
379.6,94.0,0.945,0.901,0.1,0.1333,0.002,0.002
381.6,94.0,1.0,1.0,0.1,0.1333,0.002,0.002
