"T, deg.C","P, kPa",X,Y,T Err,P Err,X Err,Y Err
93.3,4357,0.428,0.646,,,,
93.3,4475,0.439,0.65,,,,
93.3,5088,0.503,0.678,,,,
93.3,5571,0.559,0.681,,,,
