"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
353.15,223.4,0.0958,0.126,0.02,+-1,+-2,+-2
353.15,229.9,0.19,0.227,0.02,+-1,+-2,+-2
353.15,234.1,0.293,0.328,0.02,+-1,+-2,+-2
353.15,236.8,0.393,0.413,0.02,+-1,+-2,+-2
353.15,237.7,0.457,0.465,0.02,+-1,+-2,+-2
353.15,237.8,0.477,0.482,0.02,+-1,+-2,+-2
353.15,237.5,0.538,0.529,0.02,+-1,+-2,+-2
353.15,236.8,0.586,0.567,0.02,+-1,+-2,+-2
353.15,234.3,0.681,0.653,0.02,+-1,+-2,+-2
353.15,230.0,0.783,0.748,0.02,+-1,+-2,+-2
353.15,223.1,0.897,0.873,0.02,+-1,+-2,+-2
