"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
371.54,101.32,0.0,0.0,+-0.01,+-0.02,+-0.01,+-0.01
368.66,101.32,0.0325,0.1004,+-0.01,+-0.02,+-0.01,+-0.01
364.1,101.32,0.0928,0.2444,+-0.01,+-0.02,+-0.01,+-0.01
362.08,101.32,0.1247,0.3068,+-0.01,+-0.02,+-0.01,+-0.01
359.96,101.32,0.1793,0.3836,+-0.01,+-0.02,+-0.01,+-0.01
358.17,101.32,0.2335,0.448,+-0.01,+-0.02,+-0.01,+-0.01
356.5,101.32,0.3121,0.5151,+-0.01,+-0.02,+-0.01,+-0.01
354.87,101.32,0.4044,0.5774,+-0.01,+-0.02,+-0.01,+-0.01
354.25,101.32,0.449,0.604,+-0.01,+-0.02,+-0.01,+-0.01
353.88,101.32,0.4798,0.6212,+-0.01,+-0.02,+-0.01,+-0.01
353.72,101.32,0.4942,0.6282,+-0.01,+-0.02,+-0.01,+-0.01
353.52,101.32,0.5123,0.6381,+-0.01,+-0.02,+-0.01,+-0.01
353.38,101.32,0.5274,0.6468,+-0.01,+-0.02,+-0.01,+-0.01
352.94,101.32,0.5493,0.6581,+-0.01,+-0.02,+-0.01,+-0.01
352.86,101.32,0.582,0.675,+-0.01,+-0.02,+-0.01,+-0.01
352.48,101.32,0.5984,0.683,+-0.01,+-0.02,+-0.01,+-0.01
352.3,101.32,0.6887,0.7307,+-0.01,+-0.02,+-0.01,+-0.01
352.27,101.32,0.7306,0.7525,+-0.01,+-0.02,+-0.01,+-0.01
352.19,101.32,0.7848,0.7854,+-0.01,+-0.02,+-0.01,+-0.01
352.21,101.32,0.8277,0.8153,+-0.01,+-0.02,+-0.01,+-0.01
352.35,101.32,0.8765,0.8566,+-0.01,+-0.02,+-0.01,+-0.01
352.53,101.32,0.9085,0.8847,+-0.01,+-0.02,+-0.01,+-0.01
352.77,101.32,0.9354,0.9127,+-0.01,+-0.02,+-0.01,+-0.01
353.1,101.32,0.9572,0.9377,+-0.01,+-0.02,+-0.01,+-0.01
353.45,101.32,0.9821,0.9717,+-0.01,+-0.02,+-0.01,+-0.01
353.79,101.32,1.0,1.0,+-0.01,+-0.02,+-0.01,+-0.01
