"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
363.15,73.726,0.00429,0.052,,,,
363.15,81.909,0.01507,0.1539,,,,
363.15,89.62,0.02693,0.2337,,,,
363.15,99.667,0.04594,0.32,,,,
363.15,108.298,0.06731,0.3823,,,,
363.15,119.548,0.10939,0.453,,,,
363.15,128.811,0.17057,0.5058,,,,
363.15,135.64,0.24642,0.5449,,,,
363.15,140.677,0.32356,0.5763,,,,
363.15,144.188,0.388,0.601,,,,
363.15,145.622,0.41705,0.6123,,,,
363.15,149.595,0.50445,0.648,,,,
363.15,152.616,0.58044,0.683,,,,
363.15,154.47,0.63399,0.7106,,,,
363.15,157.003,0.72433,0.7639,,,,
363.15,157.811,0.76364,0.7901,,,,
363.15,158.489,0.80833,0.8224,,,,
363.15,158.914,0.85783,0.8618,,,,
363.15,158.987,0.89065,0.8903,,,,
363.15,158.963,0.89935,0.8981,,,,
363.15,158.868,0.92445,0.9216,,,,
363.15,158.6,0.9537,0.9506,,,,
363.15,158.354,0.97315,0.9708,,,,
363.15,158.227,0.98153,0.9797,,,,
