"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
393.15,24.02,0.0,,+-0.01,+-0.003,,
393.15,24.56,0.0786,,+-0.01,+-0.003,,
393.15,24.73,0.1446,,+-0.01,+-0.003,,
393.15,24.65,0.2569,,+-0.01,+-0.003,,
393.15,24.26,0.3642,,+-0.01,+-0.003,,
393.15,23.62,0.4719,,+-0.01,+-0.003,,
393.15,22.96,0.5536,,+-0.01,+-0.003,,
393.15,22.68,0.5913,,+-0.01,+-0.003,,
393.15,22.34,0.6185,,+-0.01,+-0.003,,
393.15,21.83,0.6598,,+-0.01,+-0.003,,
393.15,20.59,0.7411,,+-0.01,+-0.003,,
393.15,19.03,0.8165,,+-0.01,+-0.003,,
393.15,16.56,0.9067,,+-0.01,+-0.003,,
393.15,14.4,0.9682,,+-0.01,+-0.003,,
393.15,12.99,1.0,,+-0.01,+-0.003,,
