"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
-179.99,0.00264,0.0,0.0,+-0.02,0.1%,,
-179.99,20.1,0.08016,0.999828,+-0.02,0.1%,,
-179.99,50.1,0.1925,0.999901,+-0.02,0.1%,,
-179.99,100.1,0.386,0.99994,+-0.02,0.1%,,
-179.99,150.1,0.6678,0.999948,+-0.02,0.1%,,
-179.99,187.0,1.0,1.0,+-0.02,0.1%,,
