"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
298.15,69.16,0.1422,0.9721,,,,
298.15,124.62,0.3594,0.9871,,,,
298.15,149.94,0.5092,0.9907,,,,
298.15,156.29,0.5511,0.9915,,,,
298.15,156.52,0.5529,0.9915,,,,
298.15,171.89,0.6585,0.9933,,,,
298.15,178.42,0.7031,0.994,,,,
298.15,194.3,0.8071,0.9958,,,,
298.15,194.38,0.8088,0.9958,,,,
298.15,200.87,0.8483,0.9966,,,,
298.15,207.99,0.8885,0.9973,,,,
298.15,213.57,0.9173,0.998,,,,
298.15,218.86,0.9442,0.9986,,,,
