"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
273.15,474,0.026,0.9593,+-0.01,0.0003,+-0.001,+-0.001
273.15,1032,0.0518,0.9797,+-0.01,0.0003,+-0.001,+-0.001
273.15,2014,0.1182,0.9862,+-0.01,0.0003,+-0.001,+-0.001
273.15,2571,0.1761,0.9878,+-0.01,0.0003,+-0.001,+-0.001
273.15,2807,0.21,0.9861,+-0.01,0.0003,+-0.001,+-0.001
273.15,3008,0.263,0.9883,+-0.01,0.0003,+-0.001,+-0.001
273.15,3070,0.2932,0.9892,+-0.01,0.0003,+-0.001,+-0.001
273.15,3070,0.8177,0.9874,+-0.01,0.0003,+-0.001,+-0.001
273.15,3122,0.8711,0.9892,+-0.01,0.0003,+-0.001,+-0.001
273.15,3168,0.8967,0.991,+-0.01,0.0003,+-0.001,+-0.001
273.15,3222,0.9237,0.9919,+-0.01,0.0003,+-0.001,+-0.001
