"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
298.15,10.05,0.0429,,,,,
298.15,20.1,0.0894,,,,,
298.15,31.4,0.1482,,,,,
298.15,41.0,0.2078,,,,,
298.15,50.8,0.2757,,,,,
298.15,60.2,0.3567,,,,,
