"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
362.2,60.0,0.025,0.196,+-0.01,+-0.1,,
358.25,60.0,0.0486,0.3292,+-0.01,+-0.1,,
349.87,60.0,0.1103,0.5688,+-0.01,+-0.1,,
344.46,60.0,0.1618,0.6753,+-0.01,+-0.1,,
339.25,60.0,0.2434,0.7767,+-0.01,+-0.1,,
336.36,60.0,0.3107,0.8146,+-0.01,+-0.1,,
332.15,60.0,0.4411,0.8628,+-0.01,+-0.1,,
330.2,60.0,0.5471,0.8867,+-0.01,+-0.1,,
329.2,60.0,0.645,0.9031,+-0.01,+-0.1,,
327.87,60.0,0.7402,0.9194,+-0.01,+-0.1,,
326.81,60.0,0.8598,0.9386,+-0.01,+-0.1,,
326.11,60.0,0.9282,0.9561,+-0.01,+-0.1,,
