"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
342.9,6.67,0.0,0.0,+-0.1,+-0.101325,0.002,0.002
332.3,6.67,0.099,0.397,+-0.1,+-0.101325,0.002,0.002
332.2,6.67,0.103,0.423,+-0.1,+-0.101325,0.002,0.002
327.3,6.67,0.16,0.511,+-0.1,+-0.101325,0.002,0.002
326.3,6.67,0.175,0.532,+-0.1,+-0.101325,0.002,0.002
326.3,6.67,0.182,0.525,+-0.1,+-0.101325,0.002,0.002
324.0,6.67,0.305,0.557,+-0.1,+-0.101325,0.002,0.002
323.0,6.67,0.348,0.608,+-0.1,+-0.101325,0.002,0.002
322.1,6.67,0.443,0.661,+-0.1,+-0.101325,0.002,0.002
320.9,6.67,0.611,0.758,+-0.1,+-0.101325,0.002,0.002
319.4,6.67,0.791,0.831,+-0.1,+-0.101325,0.002,0.002
319.3,6.67,0.865,0.87,+-0.1,+-0.101325,0.002,0.002
319.1,6.67,0.886,0.889,+-0.1,+-0.101325,0.002,0.002
319.0,6.67,0.922,0.937,+-0.1,+-0.101325,0.002,0.002
318.9,6.67,0.935,0.944,+-0.1,+-0.101325,0.002,0.002
318.9,6.67,0.948,0.954,+-0.1,+-0.101325,0.002,0.002
318.8,6.67,1.0,1.0,+-0.1,+-0.101325,0.002,0.002
