"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
348.15,58.21,0.009,0.718,+- 0.01,+- 0.007,+- 0.002,+- 0.002
348.15,74.12,0.149,0.783,+- 0.01,+- 0.007,+- 0.002,+- 0.002
348.15,90.29,0.235,0.837,+- 0.01,+- 0.007,+- 0.002,+- 0.002
348.15,105.2,0.379,0.874,+- 0.01,+- 0.007,+- 0.002,+- 0.002
348.15,109.52,0.448,0.882,+- 0.01,+- 0.007,+- 0.002,+- 0.002
348.15,111.09,0.479,0.888,+- 0.01,+- 0.007,+- 0.002,+- 0.002
348.15,117.92,0.63,0.906,+- 0.01,+- 0.007,+- 0.002,+- 0.002
348.15,124.3,0.876,0.935,+- 0.01,+- 0.007,+- 0.002,+- 0.002
348.15,124.46,0.938,0.938,+- 0.01,+- 0.007,+- 0.002,+- 0.002
348.15,124.24,0.964,0.951,+- 0.01,+- 0.007,+- 0.002,+- 0.002
348.15,124.13,0.991,0.984,+- 0.01,+- 0.007,+- 0.002,+- 0.002
348.15,123.06,1.0,1.0,+- 0.01,+- 0.007,+- 0.002,+- 0.002
