"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,9.7497,0.0494,0.0225,0.01,,+-0.0003,
313.15,9.6004,0.1109,0.0551,0.01,,+-0.0003,
313.15,9.3364,0.1733,0.0934,0.01,,+-0.0003,
313.15,9.1604,0.2407,0.1408,0.01,,+-0.0003,
313.15,8.9658,0.3041,0.1912,0.01,,+-0.0003,
313.15,8.7285,0.3648,0.2447,0.01,,+-0.0003,
313.15,8.5125,0.4224,0.2999,0.01,,+-0.0003,
313.15,8.4645,0.4631,0.3414,0.01,,+-0.0003,
313.15,8.2672,0.4705,0.3492,0.01,,+-0.0003,
313.15,8.1205,0.5147,0.3968,0.01,,+-0.0003,
313.15,8.0059,0.5768,0.4671,0.01,,+-0.0003,
313.15,7.7432,0.6305,0.5308,0.01,,+-0.0003,
313.15,7.4926,0.6823,0.5942,0.01,,+-0.0003,
313.15,7.2673,0.7404,0.6671,0.01,,+-0.0003,
313.15,6.95,0.8137,0.7611,0.01,,+-0.0003,
313.15,6.586,0.8725,0.8369,0.01,,+-0.0003,
313.15,6.4007,0.9324,0.914,0.01,,+-0.0003,
