"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
245,0.232,0.0633,0.3072,0.015,0.0005,,
245,0.2337,0.0647,0.3194,0.015,0.0005,,
245,0.2358,0.0667,0.3255,0.015,0.0005,,
245,0.2548,0.0917,0.364,0.015,0.0005,,
245,0.2581,0.0955,0.3559,0.015,0.0005,,
245,0.2624,0.1004,0.4216,0.015,0.0005,,
245,0.2648,0.1031,0.435,0.015,0.0005,,
245,0.3395,0.1939,0.5796,0.015,0.0005,,
245,0.3461,0.2027,0.5925,0.015,0.0005,,
245,0.351,0.2041,0.5996,0.015,0.0005,,
245,0.4394,0.3079,0.7206,0.015,0.0005,,
245,0.4475,0.3167,0.7226,0.015,0.0005,,
245,0.4538,0.3178,0.7309,0.015,0.0005,,
245,0.537,0.4202,0.8016,0.015,0.0005,,
245,0.5466,0.428,0.806,0.015,0.0005,,
245,0.5535,0.4303,0.8115,0.015,0.0005,,
245,0.6548,0.5435,0.8663,0.015,0.0005,,
245,0.6616,0.5497,0.8706,0.015,0.0005,,
245,0.6678,0.5519,0.8709,0.015,0.0005,,
245,0.9292,0.8299,0.9564,0.015,0.0005,,
245,0.9324,0.833,0.9564,0.015,0.0005,,
245,0.9349,0.8339,0.9563,0.015,0.0005,,
245,0.9722,0.8756,0.9668,0.015,0.0005,,
245,0.9725,0.8733,0.9664,0.015,0.0005,,
245,0.973,0.8774,0.9674,0.015,0.0005,,
245,1.0032,0.9014,0.9749,0.015,0.0005,,
245,1.0077,0.9059,0.9762,0.015,0.0005,,
245,1.0114,0.9084,0.9767,0.015,0.0005,,
